age,monthly_income,collateral_value,loan_amount,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,marital_status,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,gender,utm_term,education_level
45,10000.0,36000.0,32400.0,SP,29000.0,1.0,0,0,0,1,0,not_informed,1.0,1101.39,Limpar nome e pagar advogados para regularizar documentação de herança,Ford,Fiesta 1.6 16V Flex Mec. 5p,2014.0,1,0,0,display,1321XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
50,3800.0,15000.0,5000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,219.33,not_informed,GM - Chevrolet,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,2005.0,1,0,0,direct,2132XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
41,5000.0,25000.0,21000.0,MG,8000.0,0.0,0,0,0,0,0,not_informed,0.0,713.86,"PARA QUITAR ESTA DIVIDA E OUTROS EMPRESTIMOS, FECHANDO NUMA UNICA CONTA",GM - Chevrolet,Zafira Comfort 2.0 MPFI FlexPower 8V 5p,2006.0,1,0,0,affiliates,3940XXXX,male,,Educação superior incompleta.
27,2400.0,10000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,274.89,viajar,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2012.0,1,0,0,search,1321XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
45,3200.0,19000.0,12000.0,SP,3200.0,0.0,0,0,0,0,0,not_informed,0.0,659.73,Para sair do juro do cartão crédito,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p,2009.0,1,1,0,emailaffiliates,5572XXXX,female,,not_informed
26,6000.0,26000.0,7000.0,SE,7000.0,0.0,0,0,0,0,0,not_informed,0.0,384.84,Saldar dívidas,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2011.0,1,0,0,search,4905XXXX,female,,not_informed
26,3850.0,35000.0,18000.0,SP,18000.0,0.0,0,0,0,0,0,not_informed,0.0,676.04,Investimentos,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2014.0,1,0,0,search,3823XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,4752.0,26384.0,23745.6,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,807.2,Troca de divida crédito pessoal por um juros mais baratos,Citroën,Xsara Picasso GLX 1.6/ 1.6 Flex 16V,2011.0,1,1,1,direct,1805XXXX,male,,Educação superior completa
28,2500.0,18000.0,5250.0,RS,0.0,0.0,0,0,0,0,0,not_informed,0.0,300.72,Pagar dívidas,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p,2008.0,1,1,1,direct,9606XXXX,male,,not_informed
34,2890.0,24000.0,19764.44,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,867.0,INVESTIR NA MINHA EMPRESA,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,1,1,1,display,3969XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,2000.0,12000.0,10800.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,518.76,Para construção da minha casa ,Fiat,Palio Celebration 1.0 Fire Flex 8V 4p,2007.0,1,0,0,search,2797XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,7000.0,35000.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,688.67,Quitar dívidas,Fiat,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,2015.0,1,1,0,direct,1302XXXX,female,,not_informed
33,2800.0,18000.0,12100.9,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,833.35,investimento,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2011.0,1,0,0,search,9312XXXX,male,c,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
31,2800.0,25000.0,15000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,658.0,Dividas de banco,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2012.0,1,0,1,affiliates,8601XXXX,male,,Educação superior completa
57,3800.0,40000.0,25987.84,SC,11000.0,0.0,0,0,0,0,0,not_informed,0.0,1140.0,pagar dividas,Hyundai,AZERA GLS 3.3 V6 24V 4p Aut.,2009.0,1,0,0,display,8950XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
31,3000.0,36000.0,6000.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,329.87,dividas,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1,0,0,direct,8820XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
37,2000.0,13000.0,11700.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,513.24,pagar medico,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2008.0,1,0,0,display,8492XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,3000.0,14000.0,11000.0,BA,11000.0,1.0,0,0,0,1,0,not_informed,0.0,757.53,Quitar o veículo.,CHERY,Face 1.3 16V/1.3 16v Flex.Mec,2011.0,1,0,0,search,4280XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,3000.0,20000.0,6000.0,MT,0.0,0.0,0,0,0,0,0,not_informed,0.0,343.68,Investimento,Fiat,Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p,2009.0,1,0,0,affiliates,7873XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
35,10000.0,28500.0,25650.0,SP,15000.0,0.0,0,0,0,0,0,not_informed,0.0,1125.18,quitar dividas,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2015.0,1,0,0,seo,1328XXXX,male,,Educação superior completa
27,3400.0,15000.0,13500.0,PR,8000.0,0.0,0,0,0,0,0,not_informed,0.0,742.2,PAGAR CONTAS ,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,1,0,0,remarketing,8343XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
54,3421.0,35000.0,23395.9,SP,10649.0,0.0,0,0,0,0,0,not_informed,0.0,1026.3,para quitar outra divida,Ford,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,2009.0,1,1,0,display,5625XXXX,female,c,Educação superior completa
41,2700.0,45000.0,5000.0,RS,0.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,pagamento de divida,VW - VolksWagen,Fox BlueMotion 1.6 Mi Total Flex 5p.,2013.0,1,0,0,search,9504XXXX,female,c,Educação superior incompleta.
36,2400.0,30000.0,15000.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,658.0,quitar dividas,Fiat,Palio Celebration 1.0 Fire Flex 8V 4p,2014.0,1,0,0,search,8830XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,3000.0,30000.0,20516.72,SP,0.0,1.0,0,0,0,1,0,not_informed,0.0,900.0,coisas pessoais,Citroën,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut,2012.0,1,0,0,direct,1903XXXX,female,,not_informed
23,4599.0,28000.0,5000.0,GO,18000.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,viagem,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2013.0,1,0,0,referral,7287XXXX,male,,not_informed
46,7600.0,25000.0,10000.0,RJ,12000.0,0.0,0,0,0,0,0,not_informed,0.0,572.81,Dívidas diversas,Fiat,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2012.0,1,0,0,search,2894XXXX,male,c,Educação superior completa
38,4000.0,32000.0,27355.62,ES,27000.0,0.0,0,0,0,0,0,not_informed,0.0,1200.0,pagar divida no banco,Fiat,500 Cabrio Dualogic Flex 1.4 8V,2014.0,1,0,0,display,2921XXXX,female,m,not_informed
30,2400.0,18000.0,16200.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,710.64,PAGAR MÃO DE OBRA PARA CONSTRUÇÃO DA CASA,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2010.0,1,0,0,referral,4844XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,3000.0,22000.0,15000.0,MT,10000.0,0.0,0,0,0,0,0,not_informed,0.0,509.9,Entrada em uma casa,Ford,Fiesta Sedan 1.0 8V Flex 4p,2012.0,1,0,0,seo,7804XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,5000.0,38000.0,15000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,658.0,lance em novo investimento,Toyota,Corolla XEi 1.8/1.8 Flex 16V Aut.,2008.0,1,0,0,search,1607XXXX,female,c,not_informed
39,6000.0,30000.0,5000.0,SC,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,219.33,Diversos,VW - VolksWagen,Gol TRACK 1.0 Mi Total Flex 8V 4p,2014.0,1,0,1,display,8805XXXX,male,m,Educação superior incompleta.
31,3000.0,23388.0,20516.72,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,900.0,Para quitar algumas contas e ter dinheiro em caixa para rotatividade,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2011.0,1,1,1,seo,1852XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,2500.0,25000.0,17097.26,SP,16000.0,0.0,0,0,0,0,0,not_informed,0.0,750.0,Comprar um veículo mais novo,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1,0,0,direct,1991XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
43,1978.0,15000.0,10000.0,PR,7000.0,1.0,0,0,0,1,0,not_informed,0.0,480.33,quitar dividas,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 2p,2013.0,1,0,0,display,8308XXXX,male,m,not_informed
38,9200.0,22500.0,15000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,563.36,investimento em negocio existente e que esta em crescimento,Peugeot,307 Feline/Griff/Premi. 2.0 Flex 5p Aut,2007.0,1,1,0,search,3214XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,4800.0,40000.0,25000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1096.67,para comprar o veiculo,Ford,Fusion SEL 2.5 16V 173cv Aut.,2012.0,1,1,0,seo,1705XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
46,4053.0,25000.0,20000.0,RJ,9500.0,0.0,0,0,0,0,0,not_informed,0.0,1099.56,acertar dividas,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2010.0,1,1,0,search,2797XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,3499.0,10000.0,9000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,619.8,quitação de dividas,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2005.0,1,1,0,search,1351XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
39,3000.0,25000.0,20516.72,SP,4860.0,0.0,0,0,0,0,0,not_informed,0.0,900.0,Dividas,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2008.0,1,0,0,search,9370XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
25,5999.0,30000.0,5000.0,MS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,552.67,comprar motor popa,Ford,Fiesta 1.5 16V Flex Mec. 5p,2014.0,1,0,0,display,7962XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,3500.0,10000.0,9000.0,SP,0.0,1.0,0,0,0,1,0,not_informed,1.0,305.94,cartao de credito,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2011.0,1,0,0,display,1361XXXX,male,c,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
59,2800.0,28940.0,19148.94,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,650.94,not_informed,Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,2012.0,1,0,0,seo,9441XXXX,female,,not_informed
31,3400.0,14500.0,13050.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,572.46,reforma do apartamento ,Peugeot,206 SW Presence 1.4/ 1.4 Flex 8V 5p,2006.0,1,0,0,remarketing,4243XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,1920.0,18500.0,13130.7,TO,0.0,0.0,0,0,0,0,0,not_informed,0.0,446.36,Para financiar o veículo.,Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,2007.0,1,0,0,seo,7759XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,2500.0,45000.0,10000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,438.67,Para fazer minha cozinha planejada,Honda,Civic Sedan Si 2.0 16V  192cv 4p,2011.0,1,0,0,search,1818XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
30,4500.0,35000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,QUITAR DOCUMENTAÇÕES,VW - VolksWagen,up! black/white/red 1.0 T. Flex 12V 5p,2016.0,1,0,0,search,9790XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,4500.0,10000.0,9000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,889.11,Investimentos,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2005.0,1,1,0,direct,7262XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,1500.0,15900.0,5000.0,PE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,344.33,"despesas IPTU,IPVA e MATERIAL ESCOLAR",Renault,Clio Auth. /AIR Hi-Flex 1.6 16V 5p,2007.0,1,1,1,search,5221XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,1500.0,44000.0,10258.36,SP,38000.0,0.0,0,0,0,0,0,not_informed,0.0,450.0,quitar dividas,Fiat,Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex,2015.0,1,0,0,remarketing,1291XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
25,4000.0,21000.0,18900.0,MT,0.0,0.0,0,0,0,0,0,not_informed,1.0,829.08,para construção,Fiat,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,2008.0,1,0,0,remarketing,7854XXXX,female,c,not_informed
18,4997.0,16981.0,6500.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,220.96,Comprar um carro novo ,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2009.0,1,0,0,seo,8507XXXX,male,,not_informed
23,4000.0,35000.0,10856.45,MA,0.0,0.0,0,0,0,0,0,not_informed,0.0,1072.51,para comprar o carro,GM - Chevrolet,PRISMA Sed. LT 1.0 8V FlexPower 4p,2014.0,1,0,0,affiliates,6571XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
40,9850.0,20000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,552.67,viagem,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2010.0,1,0,0,emailaffiliates,5038XXXX,male,,Educação superior incompleta.
39,5000.0,13000.0,11700.0,SP,1000.0,0.0,0,0,0,0,0,not_informed,0.0,513.24,para pagar contas e reforma da casa,GM - Chevrolet,Corsa Sed Class.Super 1.0/1.0 FlexPower,2007.0,1,1,0,referral,3118XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,6600.0,20000.0,18000.0,SP,4000.0,0.0,0,0,0,0,0,not_informed,1.0,789.6,pagar dividas e problemas de saude,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2012.0,1,0,0,remarketing,1144XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
45,2500.0,17000.0,10000.0,MG,1865.0,0.0,0,0,0,0,0,not_informed,0.0,438.67,abertura de negocio,Peugeot,HOGGAR ESCAPADE 1.6 Flex 16V 2p,2010.0,1,0,0,search,3570XXXX,female,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
33,2850.0,16000.0,14400.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,489.51,estou investindo quero compra outra fiorino para trabalha,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006.0,1,0,0,search,1407XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
31,3453.0,12500.0,9000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,994.8,QUITAR O CARRO,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2006.0,1,1,0,remarketing,7155XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,2500.0,12000.0,10800.0,RJ,8000.0,0.0,0,0,0,0,0,not_informed,0.0,618.63,comprar moveis,GM - Chevrolet,Astra Advantage 2.0 MPFI FlexPower 8V 3p,2005.0,1,0,0,display,2796XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
62,2500.0,18000.0,16200.0,GO,4000.0,0.0,0,0,0,0,0,not_informed,0.0,710.64,paga divida,Fiat,Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p,2011.0,1,0,0,seo,7286XXXX,female,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
35,4500.0,25000.0,7000.0,SP,20000.0,0.0,0,0,0,0,0,not_informed,1.0,400.97,quitar dividas,Peugeot,Partner  VAN ESCAPADE 1.6 Flex 16V 5p,2010.0,1,0,0,search,9980XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,3500.0,15500.0,13950.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,766.94,capital de giro,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2011.0,1,0,0,search,8111XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,5600.0,30000.0,27000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,1184.4,obra,GM - Chevrolet,Vectra GT 2.0 MPFI 8V FlexPower Mec.,2011.0,1,1,1,search,2124XXXX,male,c,Educação superior completa
20,3200.0,15000.0,11100.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,486.92,para quitar algumas dividas,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,1,0,0,search,7251XXXX,female,c,not_informed
28,3200.0,20000.0,7000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,307.07,Para fazer investimento,Fiat,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2009.0,1,0,0,search,7180XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
31,3000.0,19000.0,17100.0,PR,20370.0,0.0,0,0,0,0,0,not_informed,0.0,581.29,pagar divida urgente ,VW - VolksWagen,Gol 1.0 Total Flex 8V 5p (25 Anos),2013.0,1,1,0,affiliates,8606XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
28,2450.0,15000.0,10000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,688.67,INVESTIMENTO EMPRESTIMO,Ford,Fiesta Personnalité 1.0 8V 66cv 5p,2006.0,1,1,1,affiliates,8703XXXX,male,,Educação superior incompleta.
36,10000.0,36000.0,32400.0,SP,18000.0,0.0,0,0,0,0,0,not_informed,0.0,1421.28,Pagar outras despesas,Nissan,LIVINA SL 1.8 16V Flex Fuel Aut.,2012.0,1,1,0,search,1317XXXX,female,,Educação superior completa
38,1000.0,16000.0,6838.91,MG,4800.0,1.0,0,0,0,1,0,not_informed,1.0,300.0,Pra pagar o carro.,VW - VolksWagen,Gol City 1.6 Mi Total Flex 8V 2p,2009.0,1,0,0,remarketing,3554XXXX,female,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
59,3000.0,24000.0,5000.0,SP,5000.0,1.0,0,0,0,1,0,not_informed,0.0,344.33,Equilibrar as conta de cartão de credito,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2011.0,1,0,0,seo,9351XXXX,male,,not_informed
27,4000.0,33000.0,27355.62,MG,20000.0,1.0,0,0,0,1,0,not_informed,1.0,929.91,diversas definições,Fiat,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2015.0,1,1,0,direct,3057XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
27,1800.0,15000.0,5000.0,SP,11500.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,INVESTIMENTO,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2012.0,1,0,0,search,1688XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,6000.0,13000.0,11700.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,513.24,para entra em imovel,Renault,Clio Authentique Hi-Flex 1.0 16V 3p,2006.0,1,0,0,affiliates,5223XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,6000.0,22000.0,5000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,Cirurgia,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2006.0,1,0,0,search,3870XXXX,female,t,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
36,1700.0,19000.0,5000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,286.4,Pagar dívidas e dar uma entrada em uma casa com ajuda do meu FGTS,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2008.0,1,0,1,direct,2473XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
66,3000.0,11685.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,387.94,others,Fiat,Palio EX 1.0 mpi Fire 8v 4p,2002.0,1,1,1,search,1329XXXX,,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
37,3600.0,17500.0,15750.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,690.9,investir na minha loja,VW - VolksWagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2007.0,1,1,0,search,2301XXXX,female,m,not_informed
37,6000.0,18000.0,16200.0,MT,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,710.64,pagar contas,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2008.0,1,0,0,display,7885XXXX,male,c,Educação superior completa
41,6000.0,35000.0,25000.0,RJ,20000.0,0.0,0,0,0,0,0,not_informed,0.0,1097.76,dividas,Kia Motors,SOUL 1.6/ 1.6 16V FLEX Aut.,2010.0,1,1,0,direct,2202XXXX,female,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
27,3000.0,25000.0,5000.0,PB,5000.0,0.0,0,0,0,0,0,not_informed,0.0,219.55,abrir um comércio ,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2009.0,1,0,0,search,5807XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,1800.0,33000.0,5000.0,RJ,14000.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,Colocar umas contas em dia,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2015.0,1,1,0,search,2071XXXX,male,m,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
46,4500.0,42000.0,10000.0,SC,8500.0,0.0,0,0,0,0,0,not_informed,0.0,339.94,melhoria na casa,VW - VolksWagen,Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p,2014.0,1,0,0,emailaffiliates,8952XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,4000.0,40000.0,12000.0,SP,2800.0,0.0,0,0,0,0,0,not_informed,0.0,450.69,para pagar contas,Citroën,C4 GLX 2.0 Flex 16V 5p Aut.,2011.0,1,0,0,referral,1327XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
59,4623.0,16800.0,6000.0,SP,8000.0,0.0,0,0,0,0,0,not_informed,0.0,413.2,pagamento de dividas e ficar apenas com essa e a do carro,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006.0,1,1,0,search,1403XXXX,male,c,not_informed
39,4200.0,16000.0,14400.0,PA,11000.0,0.0,0,0,0,0,0,not_informed,0.0,489.51,pagar conta,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2008.0,1,1,0,seo,6850XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
23,880.0,8000.0,6018.24,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,204.58,festa de casamento,Honda,Accord Sedã EX 3.5 V6 24V,2015.0,1,0,0,remarketing,3944XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
50,5000.0,35000.0,31500.0,BA,10000.0,0.0,0,0,0,0,0,not_informed,0.0,1070.8,Para Iniciar um negócio,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0,1,1,0,search,4390XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,2500.0,25000.0,17097.26,SP,8000.0,0.0,0,0,0,0,0,not_informed,0.0,581.2,Pagar contas,GM - Chevrolet,MONTANA 1.8/ 1.8 Conquest FlexPower 8V,2005.0,1,1,0,search,1345XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,4000.0,41000.0,15000.0,SP,29000.0,0.0,0,0,0,0,0,not_informed,0.0,824.67,pagar contas e ficar livre,Hyundai,HB20X Premium 1.6 Flex 16V Aut.,2013.0,1,0,0,search,1981XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,5750.0,31411.0,10000.0,DF,13000.0,1.0,0,0,0,1,0,not_informed,1.0,688.67,Pagar dividas,Ford,Ka 1.0 SEL TiCVT Flex 5p,2015.0,1,1,0,referral,7191XXXX,female,,not_informed
32,5500.0,14700.0,13230.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1307.0,Comprar outro veículo para minha esposa ,Ford,Fiesta Personnalité 1.0 8V 66cv 5p,2005.0,1,1,0,direct,9990XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
28,9000.0,27828.0,25045.2,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,1376.93,Reforma de Imóvel,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013.0,1,1,1,search,2726XXXX,female,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
24,4000.0,28000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,552.67,Pagar dívidas ,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2013.0,1,1,0,search,3240XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
